province,date,HR,cases
Northwest Territories,2021-07-05,Northwest Territories,0
Northwest Territories,2021-07-06,Northwest Territories,0
Northwest Territories,2021-07-07,Northwest Territories,0
Northwest Territories,2021-07-08,Northwest Territories,0
Northwest Territories,2021-07-09,Northwest Territories,0
Northwest Territories,2021-07-10,Northwest Territories,0
Northwest Territories,2021-07-11,Northwest Territories,0
Northwest Territories,2021-07-12,Northwest Territories,0
Northwest Territories,2021-07-13,Northwest Territories,0
Northwest Territories,2021-07-14,Northwest Territories,0
Northwest Territories,2021-07-15,Northwest Territories,0
Northwest Territories,2021-07-16,Northwest Territories,0
Northwest Territories,2021-07-17,Northwest Territories,0
Northwest Territories,2021-07-18,Northwest Territories,0
Northwest Territories,2021-07-19,Northwest Territories,0
Northwest Territories,2021-07-20,Northwest Territories,0
Northwest Territories,2021-07-21,Northwest Territories,0
Northwest Territories,2021-07-22,Northwest Territories,0
Northwest Territories,2021-07-23,Northwest Territories,0
Northwest Territories,2021-07-24,Northwest Territories,0
Northwest Territories,2021-07-25,Northwest Territories,0
Northwest Territories,2021-07-26,Northwest Territories,0
Northwest Territories,2021-07-27,Northwest Territories,0
Northwest Territories,2021-07-28,Northwest Territories,0
Northwest Territories,2021-07-29,Northwest Territories,0
Northwest Territories,2021-07-30,Northwest Territories,0
Northwest Territories,2021-07-31,Northwest Territories,0
Northwest Territories,2021-08-01,Northwest Territories,0
Northwest Territories,2021-08-02,Northwest Territories,0
Northwest Territories,2021-08-03,Northwest Territories,0
