pruid,prename,prfname,week_end,sex,age,numtotal_atleast1dose,numtotal_partially,numtotal_fully,prop_atleast1dose,prop_partially,prop_fully,numweekdelta_atleast1dose,numweekdelta_fully,propweekdelta_partially,propweekdelta_fully,numtotal_partiallyrange,numtotal_fullyrange,prop_partiallyrange,prop_fullyrange
13,New Brunswick,Nouveau-Brunswick,2021-07-10,Not reported,70-79,0,0,0,na,na,na,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-10,Not reported,80+,0,0,0,na,na,na,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-10,Not reported,All ages,0,0,0,na,na,na,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-10,Not reported,Not reported,0,0,0,na,na,na,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-10,Not reported,Unknown,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,f,0-4,0,0,0,0,0,0,,,,,,,,
24,Quebec,Québec,2021-07-10,f,05-11,0,0,0,0,0,0,,,,,,,,
24,Quebec,Québec,2021-07-10,f,12-17,197684,180620,17064,76.05,69.49,6.57,,,,,,,,
24,Quebec,Québec,2021-07-10,f,18-29,421665,273914,147751,72.16,46.87,25.28,,,,,,,,
24,Quebec,Québec,2021-07-10,f,30-39,417341,241312,176029,75.66,43.75,31.91,,,,,,,,
24,Quebec,Québec,2021-07-10,f,40-49,451049,211478,239571,81.55,38.24,43.32,,,,,,,,
24,Quebec,Québec,2021-07-10,f,50-59,491980,167266,324714,85.48,29.06,56.42,,,,,,,,
24,Quebec,Québec,2021-07-10,f,60-69,541803,105607,436196,91.73,17.88,73.85,,,,,,,,
24,Quebec,Québec,2021-07-10,f,70-79,388979,51041,337938,≥95,12.52,82.87,,,,,,,,
24,Quebec,Québec,2021-07-10,f,80+,243549,23658,219891,≥95,9.31,86.57,,,,,,,,
24,Quebec,Québec,2021-07-10,f,All ages,3154050,1254896,1899154,73.34,29.18,44.16,,,,,,,,
24,Quebec,Québec,2021-07-10,f,Not reported,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,f,Unknown,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,m,0-4,0,0,0,0,0,0,,,,,,,,
24,Quebec,Québec,2021-07-10,m,05-11,0,0,0,0,0,0,,,,,,,,
24,Quebec,Québec,2021-07-10,m,12-17,200233,184262,15971,74.3,68.37,5.93,,,,,,,,
24,Quebec,Québec,2021-07-10,m,18-29,397650,301390,96260,63.2,47.9,15.3,,,,,,,,
24,Quebec,Québec,2021-07-10,m,30-39,393895,269534,124361,68.45,46.84,21.61,,,,,,,,
24,Quebec,Québec,2021-07-10,m,40-49,435880,245073,190807,76.24,42.87,33.37,,,,,,,,
24,Quebec,Québec,2021-07-10,m,50-59,481763,191582,290181,82.51,32.81,49.7,,,,,,,,
24,Quebec,Québec,2021-07-10,m,60-69,520594,120315,400279,89.78,20.75,69.03,,,,,,,,
24,Quebec,Québec,2021-07-10,m,70-79,350102,48590,301512,93.16,12.93,80.23,,,,,,,,
24,Quebec,Québec,2021-07-10,m,80+,158568,16781,141787,93.19,9.86,83.33,,,,,,,,
24,Quebec,Québec,2021-07-10,m,All ages,2938685,1377527,1561158,68.28,32.01,36.27,,,,,,,,
24,Quebec,Québec,2021-07-10,m,Not reported,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,m,Unknown,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Other,0-4,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Other,05-11,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Other,12-17,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Other,18-29,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Other,30-39,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Other,40-49,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Other,50-59,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Other,60-69,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Other,70-79,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Other,80+,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Other,All ages,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Other,Not reported,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Other,Unknown,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Unknown,0-4,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Unknown,05-11,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Unknown,12-17,218,213,5,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Unknown,18-29,1045,947,98,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Unknown,30-39,528,411,117,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Unknown,40-49,376,286,90,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Unknown,50-59,308,211,97,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Unknown,60-69,271,160,111,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Unknown,70-79,167,87,80,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Unknown,80+,63,29,34,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Unknown,All ages,2976,2344,632,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Unknown,Not reported,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Unknown,Unknown,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Not reported,0-4,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Not reported,05-11,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Not reported,12-17,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Not reported,18-29,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Not reported,30-39,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Not reported,40-49,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Not reported,50-59,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Not reported,60-69,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Not reported,70-79,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Not reported,80+,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Not reported,All ages,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Not reported,Not reported,0,0,0,na,na,na,,,,,,,,
24,Quebec,Québec,2021-07-10,Not reported,Unknown,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,f,0-4,0,0,0,0,0,0,,,,,,,,
35,Ontario,Ontario,2021-07-10,f,05-11,0,0,0,0,0,0,,,,,,,,
35,Ontario,Ontario,2021-07-10,f,12-17,314940,209041,105899,66.81,44.34,22.46,,,,,,,,
35,Ontario,Ontario,2021-07-10,f,18-29,845723,350812,494911,71.62,29.71,41.91,,,,,,,,
35,Ontario,Ontario,2021-07-10,f,30-39,748699,273477,475222,72.63,26.53,46.1,,,,,,,,
35,Ontario,Ontario,2021-07-10,f,40-49,755534,241071,514463,79.27,25.29,53.98,,,,,,,,
35,Ontario,Ontario,2021-07-10,f,50-59,868752,227761,640991,85.15,22.32,62.83,,,,,,,,
35,Ontario,Ontario,2021-07-10,f,60-69,813988,156814,657174,86.94,16.75,70.19,,,,,,,,
35,Ontario,Ontario,2021-07-10,f,70-79,554702,79700,475002,88.01,12.64,75.36,,,,,,,,
35,Ontario,Ontario,2021-07-10,f,80+,354313,38850,315463,87.96,9.65,78.32,,,,,,,,
35,Ontario,Ontario,2021-07-10,f,All ages,5260099,1578808,3681291,70.14,21.05,49.09,,,,,,,,
35,Ontario,Ontario,2021-07-10,f,Not reported,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,f,Unknown,3448,1282,2166,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,m,0-4,0,0,0,0,0,0,,,,,,,,
35,Ontario,Ontario,2021-07-10,m,05-11,0,0,0,0,0,0,,,,,,,,
35,Ontario,Ontario,2021-07-10,m,12-17,320227,219414,100813,65.29,44.74,20.56,,,,,,,,
35,Ontario,Ontario,2021-07-10,m,18-29,837314,417975,419339,65.73,32.81,32.92,,,,,,,,
35,Ontario,Ontario,2021-07-10,m,30-39,716667,296071,420596,68.49,28.3,40.2,,,,,,,,
35,Ontario,Ontario,2021-07-10,m,40-49,684934,249422,435512,75.91,27.64,48.27,,,,,,,,
35,Ontario,Ontario,2021-07-10,m,50-59,812664,250729,561935,81.34,25.1,56.25,,,,,,,,
35,Ontario,Ontario,2021-07-10,m,60-69,751213,165200,586013,85.63,18.83,66.8,,,,,,,,
35,Ontario,Ontario,2021-07-10,m,70-79,489301,70762,418539,88.83,12.85,75.98,,,,,,,,
35,Ontario,Ontario,2021-07-10,m,80+,242505,27237,215268,89.1,10.01,79.09,,,,,,,,
35,Ontario,Ontario,2021-07-10,m,All ages,4858075,1698182,3159893,66.31,23.18,43.13,,,,,,,,
35,Ontario,Ontario,2021-07-10,m,Not reported,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,m,Unknown,3250,1372,1878,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Other,0-4,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Other,05-11,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Other,12-17,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Other,18-29,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Other,30-39,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Other,40-49,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Other,50-59,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Other,60-69,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Other,70-79,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Other,80+,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Other,All ages,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Other,Not reported,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Other,Unknown,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Unknown,0-4,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Unknown,05-11,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Unknown,12-17,1465,1006,459,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Unknown,18-29,5992,2305,3687,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Unknown,30-39,3862,1083,2779,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Unknown,40-49,2707,656,2051,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Unknown,50-59,2502,594,1908,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Unknown,60-69,1705,279,1426,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Unknown,70-79,1177,115,1062,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Unknown,80+,2715,426,2289,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Unknown,All ages,24530,6649,17881,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Unknown,Not reported,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Unknown,Unknown,2405,185,2220,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Not reported,0-4,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Not reported,05-11,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Not reported,12-17,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Not reported,18-29,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Not reported,30-39,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Not reported,40-49,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Not reported,50-59,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Not reported,60-69,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Not reported,70-79,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Not reported,80+,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Not reported,All ages,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Not reported,Not reported,0,0,0,na,na,na,,,,,,,,
35,Ontario,Ontario,2021-07-10,Not reported,Unknown,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,f,0-4,0,0,0,0,0,0,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,f,05-11,0,0,0,0,0,0,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,f,12-17,29276,17184,12092,58.13,34.12,24.01,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,f,18-29,77492,27624,49868,71.17,25.37,45.8,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,f,30-39,70143,20984,49159,72.19,21.59,50.59,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,f,40-49,67938,17018,50920,80.35,20.13,60.23,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,f,50-59,70803,14683,56120,83.47,17.31,66.16,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,f,60-69,72595,8892,63703,90.8,11.12,79.68,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,f,70-79,49755,4220,45535,≥95,8.15,87.98,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,f,80+,33395,2402,30993,≥95,7.14,92.07,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,f,All ages,471427,113030,358397,68.08,16.32,51.75,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,f,Not reported,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,f,Unknown,30,23,7,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,m,0-4,0,0,0,0,0,0,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,m,05-11,0,0,0,0,0,0,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,m,12-17,29847,17914,11933,58.39,35.05,23.34,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,m,18-29,77589,32613,44976,64.97,27.31,37.66,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,m,30-39,67463,22686,44777,68.74,23.11,45.62,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,m,40-49,64732,18951,45781,75.04,21.97,53.07,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,m,50-59,67399,16750,50649,81.31,20.21,61.1,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,m,60-69,68816,9781,59035,88.65,12.6,76.05,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,m,70-79,44201,3879,40322,93.85,8.24,85.62,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,m,80+,22051,1667,20384,≥95,7.47,91.38,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,m,All ages,442140,124276,317864,63.96,17.98,45.98,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,m,Not reported,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,m,Unknown,42,35,7,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Other,0-4,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Other,05-11,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Other,12-17,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Other,18-29,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Other,30-39,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Other,40-49,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Other,50-59,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Other,60-69,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Other,70-79,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Other,80+,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Other,All ages,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Other,Not reported,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Other,Unknown,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Unknown,0-4,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Unknown,05-11,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Unknown,12-17,18,15,3,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Unknown,18-29,409,325,84,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Unknown,30-39,98,67,31,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Unknown,40-49,38,28,10,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Unknown,50-59,43,25,18,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Unknown,60-69,67,38,29,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Unknown,70-79,40,27,13,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Unknown,80+,4,2,2,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Unknown,All ages,751,555,196,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Unknown,Not reported,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Unknown,Unknown,34,28,6,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Not reported,0-4,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Not reported,05-11,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Not reported,12-17,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Not reported,18-29,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Not reported,30-39,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Not reported,40-49,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Not reported,50-59,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Not reported,60-69,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Not reported,70-79,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Not reported,80+,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Not reported,All ages,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Not reported,Not reported,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-07-10,Not reported,Unknown,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,f,0-4,0,0,0,0,0,0,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,f,05-11,13,13,0,0.02,0.02,0,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,f,12-17,26718,15009,11709,60.73,34.12,26.62,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,f,18-29,55008,20095,34913,64.6,23.6,41,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,f,30-39,57498,16522,40976,68,19.54,48.46,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,f,40-49,53992,11501,42491,75.49,16.08,59.41,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,f,50-59,56518,7808,48710,82.24,11.36,70.88,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,f,60-69,60167,5219,54948,86.78,7.53,79.25,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,f,70-79,37890,2330,35560,89.85,5.53,84.33,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,f,80+,28331,1535,26796,92.34,5,87.33,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,f,All ages,376153,80050,296103,64.21,13.66,50.54,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,f,Not reported,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,f,Unknown,18,18,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,m,0-4,0,0,0,0,0,0,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,m,05-11,19,19,0,0.03,0.03,0,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,m,12-17,26770,15480,11290,59.02,34.13,24.89,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,m,18-29,52826,24114,28712,56.75,25.9,30.84,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,m,30-39,54186,18552,35634,62.16,21.28,40.88,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,m,40-49,51734,13601,38133,69.31,18.22,51.09,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,m,50-59,53506,9391,44115,75.36,13.23,62.14,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,m,60-69,58603,5989,52614,83.51,8.53,74.98,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,m,70-79,35193,2225,32968,89.03,5.63,83.4,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,m,80+,18825,1130,17695,94.98,5.7,89.28,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,m,All ages,351684,90523,261161,59.21,15.24,43.97,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,m,Not reported,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,m,Unknown,22,22,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Other,0-4,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Other,05-11,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Other,12-17,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Other,18-29,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Other,30-39,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Other,40-49,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Other,50-59,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Other,60-69,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Other,70-79,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Other,80+,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Other,All ages,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Other,Not reported,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Other,Unknown,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Unknown,0-4,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Unknown,05-11,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Unknown,12-17,12,7,5,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Unknown,18-29,142,83,59,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Unknown,30-39,189,106,83,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Unknown,40-49,149,58,91,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Unknown,50-59,179,71,108,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Unknown,60-69,207,62,145,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Unknown,70-79,86,28,58,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Unknown,80+,32,5,27,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Unknown,All ages,1001,425,576,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Unknown,Not reported,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Unknown,Unknown,5,5,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Not reported,0-4,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Not reported,05-11,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Not reported,12-17,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Not reported,18-29,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Not reported,30-39,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Not reported,40-49,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Not reported,50-59,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Not reported,60-69,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Not reported,70-79,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Not reported,80+,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Not reported,All ages,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Not reported,Not reported,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-07-10,Not reported,Unknown,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-07-10,f,0-4,0,0,0,0,0,0,,,,,,,,
48,Alberta,Alberta,2021-07-10,f,05-11,0,0,0,0,0,0,,,,,,,,
48,Alberta,Alberta,2021-07-10,f,12-17,97075,49153,47922,61.4,31.09,30.31,,,,,,,,
48,Alberta,Alberta,2021-07-10,f,18-29,215743,82696,133047,65.54,25.12,40.42,,,,,,,,
48,Alberta,Alberta,2021-07-10,f,30-39,237099,77689,159410,67.27,22.04,45.23,,,,,,,,
48,Alberta,Alberta,2021-07-10,f,40-49,223675,60269,163406,72.98,19.67,53.32,,,,,,,,
