date,HR,cases,province
2021-05-23,Edmonton Zone,96,Alberta
2021-05-23,North Zone,71,Alberta
2021-05-23,South Zone,44,Alberta
2021-05-24,Calgary Zone,185,Alberta
2021-05-24,Central Zone,39,Alberta
2021-05-24,Edmonton Zone,91,Alberta
2021-05-24,North Zone,48,Alberta
2021-05-24,South Zone,25,Alberta
2021-05-25,Calgary Zone,172,Alberta
2021-05-25,Central Zone,45,Alberta
2021-05-25,Edmonton Zone,114,Alberta
2021-05-25,North Zone,48,Alberta
2021-05-25,South Zone,28,Alberta
2021-05-26,Calgary Zone,204,Alberta
2021-05-26,Central Zone,78,Alberta
2021-05-26,Edmonton Zone,148,Alberta
2021-05-26,North Zone,78,Alberta
2021-05-26,South Zone,31,Alberta
2021-05-27,Calgary Zone,219,Alberta
2021-05-27,Central Zone,85,Alberta
2021-05-27,Edmonton Zone,135,Alberta
2021-05-27,North Zone,67,Alberta
2021-05-27,South Zone,29,Alberta
2021-05-28,Calgary Zone,166,Alberta
2021-05-28,Central Zone,66,Alberta
2021-05-28,Edmonton Zone,103,Alberta
2021-05-28,North Zone,54,Alberta
2021-05-28,South Zone,21,Alberta
2021-05-29,Calgary Zone,162,Alberta
2021-05-29,Central Zone,61,Alberta
2021-05-29,Edmonton Zone,102,Alberta
2021-05-29,North Zone,52,Alberta
2021-05-29,South Zone,15,Alberta
2021-05-30,Calgary Zone,95,Alberta
2021-05-30,Central Zone,33,Alberta
2021-05-30,Edmonton Zone,79,Alberta
2021-05-30,North Zone,35,Alberta
2021-05-30,South Zone,17,Alberta
2021-05-31,Calgary Zone,61,Alberta
2021-05-31,Central Zone,20,Alberta
2021-05-31,Edmonton Zone,73,Alberta
2021-05-31,North Zone,45,Alberta
2021-05-31,South Zone,16,Alberta
2021-06-01,Calgary Zone,200,Alberta
2021-06-01,Central Zone,50,Alberta
2021-06-01,Edmonton Zone,108,Alberta
2021-06-01,North Zone,58,Alberta
2021-06-01,South Zone,17,Alberta
2021-06-02,Calgary Zone,121,Alberta
2021-06-02,Central Zone,39,Alberta
2021-06-02,Edmonton Zone,84,Alberta
2021-06-02,North Zone,52,Alberta
2021-06-02,South Zone,13,Alberta
2021-06-03,Calgary Zone,89,Alberta
2021-06-03,Central Zone,40,Alberta
2021-06-03,Edmonton Zone,66,Alberta
2021-06-03,North Zone,39,Alberta
2021-06-03,South Zone,9,Alberta
2021-06-04,Calgary Zone,129,Alberta
2021-06-04,Central Zone,41,Alberta
2021-06-04,Edmonton Zone,64,Alberta
2021-06-04,North Zone,56,Alberta
2021-06-04,South Zone,8,Alberta
2021-06-05,Calgary Zone,97,Alberta
2021-06-05,Central Zone,31,Alberta
2021-06-05,Edmonton Zone,66,Alberta
2021-06-05,North Zone,32,Alberta
2021-06-05,South Zone,6,Alberta
2021-06-06,Calgary Zone,51,Alberta
2021-06-06,Central Zone,12,Alberta
2021-06-06,Edmonton Zone,48,Alberta
2021-06-06,North Zone,39,Alberta
2021-06-06,South Zone,8,Alberta
2021-06-07,Calgary Zone,67,Alberta
2021-06-07,Central Zone,22,Alberta
2021-06-07,Edmonton Zone,28,Alberta
2021-06-07,North Zone,23,Alberta
2021-06-07,South Zone,3,Alberta
2021-06-08,Calgary Zone,140,Alberta
2021-06-08,Central Zone,44,Alberta
2021-06-08,Edmonton Zone,76,Alberta
2021-06-08,North Zone,52,Alberta
2021-06-08,South Zone,6,Alberta
2021-06-09,Calgary Zone,58,Alberta
2021-06-09,Central Zone,21,Alberta
2021-06-09,Edmonton Zone,44,Alberta
2021-06-09,North Zone,42,Alberta
2021-06-09,South Zone,7,Alberta
2021-06-10,Calgary Zone,60,Alberta
2021-06-10,Central Zone,23,Alberta
2021-06-10,Edmonton Zone,34,Alberta
2021-06-10,North Zone,53,Alberta
2021-06-10,South Zone,6,Alberta
2021-06-11,Calgary Zone,102,Alberta
2021-06-11,Central Zone,12,Alberta
2021-06-11,Edmonton Zone,22,Alberta
2021-06-11,North Zone,41,Alberta
2021-06-11,South Zone,4,Alberta
2021-06-12,Calgary Zone,74,Alberta
2021-06-12,Central Zone,14,Alberta
2021-06-12,Edmonton Zone,35,Alberta
2021-06-12,North Zone,29,Alberta
2021-06-12,South Zone,10,Alberta
2021-06-13,Calgary Zone,38,Alberta
2021-06-13,Central Zone,8,Alberta
2021-06-13,Edmonton Zone,20,Alberta
2021-06-13,North Zone,40,Alberta
2021-06-13,South Zone,8,Alberta
2021-06-14,Calgary Zone,62,Alberta
2021-06-14,Central Zone,18,Alberta
2021-06-14,Edmonton Zone,22,Alberta
2021-06-14,North Zone,17,Alberta
2021-06-14,South Zone,6,Alberta
2021-06-15,Calgary Zone,81,Alberta
2021-06-15,Central Zone,17,Alberta
2021-06-15,Edmonton Zone,30,Alberta
2021-06-15,North Zone,14,Alberta
2021-06-15,South Zone,5,Alberta
2021-06-16,Calgary Zone,75,Alberta
2021-06-16,Central Zone,29,Alberta
2021-06-16,Edmonton Zone,20,Alberta
2021-06-16,North Zone,23,Alberta
2021-06-16,South Zone,5,Alberta
2021-06-17,Calgary Zone,76,Alberta
2021-06-17,Central Zone,3,Alberta
2021-06-17,Edmonton Zone,10,Alberta
2021-06-17,North Zone,27,Alberta
2021-06-17,South Zone,3,Alberta
2021-06-18,Calgary Zone,67,Alberta
2021-06-18,Central Zone,10,Alberta
2021-06-18,Edmonton Zone,16,Alberta
2021-06-18,North Zone,24,Alberta
2021-06-18,South Zone,1,Alberta
2021-06-19,Calgary Zone,57,Alberta
2021-06-19,Central Zone,4,Alberta
2021-06-19,Edmonton Zone,10,Alberta
2021-06-19,North Zone,13,Alberta
2021-06-19,South Zone,2,Alberta
2021-06-20,Calgary Zone,20,Alberta
2021-06-20,Central Zone,7,Alberta
2021-06-20,Edmonton Zone,10,Alberta
2021-06-20,North Zone,11,Alberta
2021-06-20,South Zone,2,Alberta
2021-06-21,Calgary Zone,21,Alberta
2021-06-21,Central Zone,11,Alberta
2021-06-21,Edmonton Zone,9,Alberta
2021-06-21,North Zone,22,Alberta
2021-06-21,South Zone,4,Alberta
2021-06-22,Calgary Zone,50,Alberta
2021-06-22,Central Zone,19,Alberta
2021-06-22,Edmonton Zone,10,Alberta
2021-06-22,North Zone,14,Alberta
2021-06-22,South Zone,7,Alberta
2021-06-23,Calgary Zone,44,Alberta
2021-06-23,Central Zone,10,Alberta
2021-06-23,Edmonton Zone,10,Alberta
2021-06-23,North Zone,10,Alberta
2021-06-23,South Zone,2,Alberta
2021-06-24,Calgary Zone,49,Alberta
2021-06-24,Central Zone,7,Alberta
2021-06-24,Edmonton Zone,27,Alberta
2021-06-24,North Zone,10,Alberta
2021-06-24,South Zone,1,Alberta
2021-06-25,Calgary Zone,40,Alberta
2021-06-25,Central Zone,9,Alberta
2021-06-25,Edmonton Zone,13,Alberta
2021-06-25,North Zone,14,Alberta
2021-06-25,South Zone,1,Alberta
2021-06-26,Calgary Zone,26,Alberta
2021-06-26,Central Zone,6,Alberta
2021-06-26,Edmonton Zone,3,Alberta
2021-06-26,North Zone,10,Alberta
2021-06-27,Calgary Zone,24,Alberta
2021-06-27,Central Zone,5,Alberta
2021-06-27,Edmonton Zone,6,Alberta
2021-06-27,North Zone,3,Alberta
2021-06-28,Calgary Zone,21,Alberta
2021-06-28,Central Zone,12,Alberta
2021-06-28,Edmonton Zone,9,Alberta
2021-06-28,North Zone,14,Alberta
2021-06-28,South Zone,3,Alberta
2021-06-29,Calgary Zone,39,Alberta
2021-06-29,Central Zone,11,Alberta
2021-06-29,Edmonton Zone,15,Alberta
2021-06-29,North Zone,10,Alberta
2021-06-29,South Zone,1,Alberta
2021-06-30,Calgary Zone,37,Alberta
2021-06-30,Central Zone,4,Alberta
2021-06-30,Edmonton Zone,10,Alberta
2021-06-30,North Zone,8,Alberta
2021-06-30,South Zone,1,Alberta
2021-07-01,Calgary Zone,19,Alberta
2021-07-01,Central Zone,8,Alberta
2021-07-01,Edmonton Zone,3,Alberta
2021-07-01,North Zone,7,Alberta
2021-07-02,Calgary Zone,18,Alberta
2021-07-02,Central Zone,1,Alberta
2021-07-02,Edmonton Zone,3,Alberta
2021-07-02,North Zone,10,Alberta
2021-07-02,South Zone,3,Alberta
2021-07-03,Calgary Zone,17,Alberta
2021-07-03,Central Zone,5,Alberta
2021-07-03,Edmonton Zone,9,Alberta
2021-07-03,North Zone,18,Alberta
2021-07-03,South Zone,3,Alberta
2021-07-04,Calgary Zone,14,Alberta
2021-07-04,Central Zone,2,Alberta
2021-07-04,Edmonton Zone,6,Alberta
2021-07-04,North Zone,16,Alberta
2021-07-04,South Zone,1,Alberta
2021-07-05,Calgary Zone,17,Alberta
2021-07-05,Central Zone,4,Alberta
2021-07-05,Edmonton Zone,12,Alberta
2021-07-05,North Zone,2,Alberta
2021-07-05,South Zone,2,Alberta
2021-07-06,Calgary Zone,26,Alberta
2021-07-06,Central Zone,3,Alberta
2021-07-06,Edmonton Zone,14,Alberta
2021-07-06,North Zone,17,Alberta
2021-07-06,South Zone,4,Alberta
2021-07-07,Calgary Zone,27,Alberta
2021-07-07,Central Zone,5,Alberta
2021-07-07,Edmonton Zone,5,Alberta
2021-07-07,North Zone,10,Alberta
2021-07-07,South Zone,1,Alberta
2021-07-08,Calgary Zone,34,Alberta
2021-07-08,Central Zone,6,Alberta
2021-07-08,Edmonton Zone,11,Alberta
2021-07-08,North Zone,5,Alberta
2021-07-08,South Zone,1,Alberta
2021-07-09,Calgary Zone,13,Alberta
2021-07-09,Central Zone,4,Alberta
2021-07-09,Edmonton Zone,10,Alberta
2021-07-09,North Zone,7,Alberta
2021-07-09,South Zone,1,Alberta
2021-07-10,Calgary Zone,19,Alberta
2021-07-10,Edmonton Zone,3,Alberta
2021-07-10,North Zone,3,Alberta
2021-07-10,South Zone,5,Alberta
2021-07-11,Calgary Zone,15,Alberta
2021-07-11,Central Zone,3,Alberta
2021-07-11,Edmonton Zone,9,Alberta
2021-07-11,North Zone,1,Alberta
2021-07-11,South Zone,2,Alberta
2021-07-12,Calgary Zone,13,Alberta
2021-07-12,Edmonton Zone,9,Alberta
2021-07-12,North Zone,8,Alberta
2021-07-12,South Zone,3,Alberta
2021-07-13,Calgary Zone,21,Alberta
2021-07-13,Central Zone,3,Alberta
2021-07-13,Edmonton Zone,7,Alberta
2021-07-13,North Zone,4,Alberta
2021-07-14,Calgary Zone,29,Alberta
2021-07-14,Central Zone,5,Alberta
2021-07-14,Edmonton Zone,10,Alberta
2021-07-14,North Zone,4,Alberta
2021-07-14,South Zone,3,Alberta
2021-07-15,Calgary Zone,31,Alberta
2021-07-15,Central Zone,5,Alberta
2021-07-15,Edmonton Zone,10,Alberta
2021-07-15,North Zone,3,Alberta
2021-07-15,South Zone,3,Alberta
2021-07-16,Calgary Zone,28,Alberta
2021-07-16,Central Zone,4,Alberta
2021-07-16,Edmonton Zone,8,Alberta
2021-07-16,North Zone,7,Alberta
2021-07-16,South Zone,2,Alberta
2021-07-17,Calgary Zone,23,Alberta
2021-07-17,Central Zone,3,Alberta
2021-07-17,Edmonton Zone,11,Alberta
2021-07-17,North Zone,1,Alberta
2021-07-17,South Zone,2,Alberta
2021-07-18,Calgary Zone,26,Alberta
2021-07-18,Central Zone,2,Alberta
2021-07-18,Edmonton Zone,8,Alberta
2021-07-18,North Zone,4,Alberta
2021-07-18,South Zone,1,Alberta
2021-07-19,Calgary Zone,40,Alberta
2021-07-19,Central Zone,4,Alberta
2021-07-19,Edmonton Zone,7,Alberta
2021-07-19,North Zone,8,Alberta
2021-07-19,South Zone,1,Alberta
2021-07-20,Calgary Zone,55,Alberta
2021-07-20,Central Zone,2,Alberta
2021-07-20,Edmonton Zone,19,Alberta
2021-07-20,North Zone,3,Alberta
2021-07-20,South Zone,9,Alberta
2021-07-21,Calgary Zone,56,Alberta
2021-07-21,Central Zone,2,Alberta
2021-07-21,Edmonton Zone,22,Alberta
2021-07-21,North Zone,8,Alberta
2021-07-21,South Zone,8,Alberta
2021-07-22,Calgary Zone,103,Alberta
2021-07-22,Central Zone,6,Alberta
2021-07-22,Edmonton Zone,32,Alberta
2021-07-22,North Zone,11,Alberta
2021-07-22,South Zone,15,Alberta
2021-07-23,Calgary Zone,91,Alberta
2021-07-23,Central Zone,7,Alberta
2021-07-23,Edmonton Zone,25,Alberta
2021-07-23,North Zone,7,Alberta
2021-07-23,South Zone,14,Alberta
2021-07-24,Calgary Zone,85,Alberta
2021-07-24,Central Zone,6,Alberta
2021-07-24,Edmonton Zone,22,Alberta
2021-07-24,North Zone,13,Alberta
2021-07-24,South Zone,10,Alberta
2021-07-25,Calgary Zone,49,Alberta
2021-07-25,Central Zone,6,Alberta
2021-07-25,Edmonton Zone,22,Alberta
2021-07-25,North Zone,4,Alberta
2021-07-25,South Zone,11,Alberta
2021-07-26,Calgary Zone,91,Alberta
2021-07-26,Central Zone,12,Alberta
2021-07-26,Edmonton Zone,15,Alberta
2021-07-26,North Zone,8,Alberta
2021-07-26,South Zone,11,Alberta
2021-07-27,Calgary Zone,103,Alberta
2021-07-27,Central Zone,14,Alberta
2021-07-27,Edmonton Zone,46,Alberta
2021-07-27,North Zone,11,Alberta
2021-07-27,South Zone,32,Alberta
2021-07-28,Calgary Zone,135,Alberta
2021-07-28,Central Zone,11,Alberta
2021-07-28,Edmonton Zone,34,Alberta
2021-07-28,North Zone,22,Alberta
2021-07-28,South Zone,21,Alberta
2021-07-29,Calgary Zone,118,Alberta
2021-07-29,Central Zone,13,Alberta
2021-07-29,Edmonton Zone,34,Alberta
2021-07-29,North Zone,15,Alberta
2021-07-29,South Zone,17,Alberta
2021-07-30,Calgary Zone,117,Alberta
2021-07-30,Central Zone,19,Alberta
2021-07-30,Edmonton Zone,53,Alberta
2021-07-30,North Zone,28,Alberta
2021-07-30,South Zone,19,Alberta
2021-07-31,Calgary Zone,102,Alberta
2021-07-31,Central Zone,15,Alberta
2021-07-31,Edmonton Zone,47,Alberta
2021-07-31,North Zone,38,Alberta
2021-07-31,South Zone,22,Alberta
2021-08-01,Calgary Zone,77,Alberta
2021-08-01,Central Zone,13,Alberta
2021-08-01,Edmonton Zone,22,Alberta
2021-08-01,North Zone,16,Alberta
2021-08-01,South Zone,13,Alberta
2021-08-02,Calgary Zone,74,Alberta
2021-08-02,Central Zone,14,Alberta
2021-08-02,Edmonton Zone,20,Alberta
2021-08-02,North Zone,10,Alberta
2021-08-02,South Zone,6,Alberta
2021-08-03,Calgary Zone,117,Alberta
2021-08-03,Central Zone,9,Alberta
2021-08-03,Edmonton Zone,26,Alberta
2021-08-03,North Zone,21,Alberta
2021-08-03,South Zone,31,Alberta
2021-08-04,Calgary Zone,149,Alberta
2021-08-04,Central Zone,21,Alberta
2021-08-04,Edmonton Zone,79,Alberta
2021-08-04,North Zone,80,Alberta
2021-08-04,South Zone,67,Alberta
2021-08-05,Calgary Zone,158,Alberta
2021-08-05,Central Zone,13,Alberta
2021-08-05,Edmonton Zone,95,Alberta
2021-08-05,North Zone,51,Alberta
2021-08-05,South Zone,48,Alberta
2021-08-06,Calgary Zone,166,Alberta
2021-08-06,Central Zone,38,Alberta
2021-08-06,Edmonton Zone,86,Alberta
2021-08-06,North Zone,67,Alberta
2021-08-06,South Zone,34,Alberta
2021-08-07,Calgary Zone,147,Alberta
2021-08-07,Central Zone,22,Alberta
2021-08-07,Edmonton Zone,117,Alberta
2021-08-07,North Zone,34,Alberta
2021-08-07,South Zone,56,Alberta
2021-08-08,Calgary Zone,87,Alberta
2021-08-08,Central Zone,15,Alberta
2021-08-08,Edmonton Zone,53,Alberta
2021-08-08,North Zone,34,Alberta
2021-08-08,South Zone,52,Alberta
2021-08-09,Calgary Zone,97,Alberta
2021-08-09,Central Zone,21,Alberta
2021-08-09,Edmonton Zone,71,Alberta
2021-08-09,North Zone,61,Alberta
2021-08-09,South Zone,36,Alberta
2021-08-10,Calgary Zone,180,Alberta
2021-08-10,Central Zone,39,Alberta
2021-08-10,Edmonton Zone,120,Alberta
2021-08-10,North Zone,49,Alberta
2021-08-10,South Zone,113,Alberta
2021-08-11,Calgary Zone,188,Alberta
2021-08-11,Central Zone,57,Alberta
2021-08-11,Edmonton Zone,149,Alberta
2021-08-11,North Zone,91,Alberta
2021-08-11,South Zone,69,Alberta
2021-08-12,Calgary Zone,207,Alberta
2021-08-12,Central Zone,42,Alberta
2021-08-12,Edmonton Zone,171,Alberta
2021-08-12,North Zone,87,Alberta
2021-08-12,South Zone,78,Alberta
2021-08-13,Calgary Zone,176,Alberta
2021-08-13,Central Zone,57,Alberta
2021-08-13,Edmonton Zone,194,Alberta
2021-08-13,North Zone,73,Alberta
2021-08-13,South Zone,70,Alberta
2021-08-14,Calgary Zone,188,Alberta
2021-08-14,Central Zone,28,Alberta
2021-08-14,Edmonton Zone,128,Alberta
2021-08-14,North Zone,49,Alberta
2021-08-14,South Zone,62,Alberta
2021-08-15,Calgary Zone,98,Alberta
2021-08-15,Central Zone,39,Alberta
2021-08-15,Edmonton Zone,132,Alberta
2021-08-15,North Zone,75,Alberta
2021-08-15,South Zone,47,Alberta
2021-08-16,Calgary Zone,113,Alberta
2021-08-16,Central Zone,36,Alberta
2021-08-16,Edmonton Zone,142,Alberta
2021-08-16,North Zone,68,Alberta
2021-08-16,South Zone,55,Alberta
2021-08-17,Calgary Zone,219,Alberta
2021-08-17,Central Zone,72,Alberta
2021-08-17,Edmonton Zone,194,Alberta
2021-08-17,North Zone,110,Alberta
2021-08-17,South Zone,79,Alberta
2021-08-18,Calgary Zone,215,Alberta
2021-08-18,Central Zone,97,Alberta
2021-08-18,Edmonton Zone,278,Alberta
2021-08-18,North Zone,124,Alberta
2021-08-18,South Zone,107,Alberta
2021-08-19,Calgary Zone,232,Alberta
2021-08-19,Central Zone,75,Alberta
2021-08-19,Edmonton Zone,243,Alberta
2021-08-19,North Zone,133,Alberta
2021-08-19,South Zone,70,Alberta
